Country,State,Year,Emission_Type,Emission
United States,Kentucky,2004,F_gases_AR5,3122.7767696703
United States,Louisiana,2004,F_gases_AR5,3639.4800617459
United States,Alaska,2004,F_gases_AR5,308.7919162826
United States,Maine,2004,F_gases_AR5,729.5853018673
United States,Maryland,2004,F_gases_AR5,4436.300304587
United States,Massachusetts,2004,F_gases_AR5,2720.4255309637
United States,Michigan,2004,F_gases_AR5,6575.4405302845
United States,Minnesota,2004,F_gases_AR5,4135.6447224594
United States,Mississippi,2004,F_gases_AR5,2115.5906324303
United States,Missouri,2004,F_gases_AR5,4360.5424038155
United States,Montana,2004,F_gases_AR5,888.0917680122
United States,Nebraska,2004,F_gases_AR5,1721.055186175
United States,Nevada,2004,F_gases_AR5,1623.0557008229
United States,Arizona,2004,F_gases_AR5,3871.5135315832
United States,New Hampshire,2004,F_gases_AR5,591.61268899268
United States,New Jersey,2004,F_gases_AR5,4954.2677798774
United States,New Mexico,2004,F_gases_AR5,1289.3593611579
United States,New York,2004,F_gases_AR5,6311.8969788895
United States,North Carolina,2004,F_gases_AR5,5689.1668641782
United States,North Dakota,2004,F_gases_AR5,1019.3594839608
United States,Ohio,2004,F_gases_AR5,8901.1518864776
United States,Oklahoma,2004,F_gases_AR5,3321.9467508154
United States,Oregon,2004,F_gases_AR5,3260.1163630817
United States,Pennsylvania,2004,F_gases_AR5,6735.7655093729
United States,Arkansas,2004,F_gases_AR5,2208.5204344878
United States,Rhode Island,2004,F_gases_AR5,704.49914949092
United States,South Carolina,2004,F_gases_AR5,3265.0405699476
United States,South Dakota,2004,F_gases_AR5,733.6591518307
United States,Tennessee,2004,F_gases_AR5,4873.9130395248
United States,Texas,2004,F_gases_AR5,20015.044254915
United States,Utah,2004,F_gases_AR5,1732.1996142156
United States,Vermont,2004,F_gases_AR5,310.32946159065
United States,Virginia,2004,F_gases_AR5,4749.9690849916
United States,Washington,2004,F_gases_AR5,7391.0952239831
United States,West Virginia,2004,F_gases_AR5,1026.3292323519
United States,California,2004,F_gases_AR5,26374.388227388
United States,Wisconsin,2004,F_gases_AR5,5996.9266311415
United States,Wyoming,2004,F_gases_AR5,400.12898867839
United States,Colorado,2004,F_gases_AR5,3445.9855406147
United States,Connecticut,2004,F_gases_AR5,1405.7994886269
United States,Delaware,2004,F_gases_AR5,666.11557557413
United States,District of Columbia,2004,F_gases_AR5,121.57039597887
United States,Alabama,2005,F_gases_AR5,4032.2027448479
United States,Florida,2005,F_gases_AR5,10361.425538664
United States,Georgia,2005,F_gases_AR5,7673.1049385511
United States,Hawaii,2005,F_gases_AR5,407.7731287125
United States,Idaho,2005,F_gases_AR5,1018.8161525758
United States,Illinois,2005,F_gases_AR5,10898.855846879
United States,Indiana,2005,F_gases_AR5,5727.7024066194
United States,Iowa,2005,F_gases_AR5,3990.9259776026
United States,Kansas,2005,F_gases_AR5,2661.2102594055
United States,Kentucky,2005,F_gases_AR5,3083.3768499917
United States,Louisiana,2005,F_gases_AR5,3663.3698500604
United States,Alaska,2005,F_gases_AR5,310.81884688479
United States,Maine,2005,F_gases_AR5,734.37434813853
United States,Maryland,2005,F_gases_AR5,4183.0283613227
United States,Massachusetts,2005,F_gases_AR5,2738.2825844321
United States,Michigan,2005,F_gases_AR5,6618.6021576811
United States,Minnesota,2005,F_gases_AR5,4162.7913684876
United States,Mississippi,2005,F_gases_AR5,2129.4775095422
United States,Missouri,2005,F_gases_AR5,4389.1652931282
United States,Montana,2005,F_gases_AR5,847.62373340889
United States,Nebraska,2005,F_gases_AR5,1732.3523064718
United States,Nevada,2005,F_gases_AR5,1633.7095460034
United States,Arizona,2005,F_gases_AR5,3896.9264029706
United States,New Hampshire,2005,F_gases_AR5,595.49607388953
United States,New Jersey,2005,F_gases_AR5,4986.7879219049
United States,New Mexico,2005,F_gases_AR5,1297.8228014507
United States,New York,2005,F_gases_AR5,6337.3071945514
United States,North Carolina,2005,F_gases_AR5,5700.6226620282
United States,North Dakota,2005,F_gases_AR5,1026.0506271667
United States,Ohio,2005,F_gases_AR5,8959.5796373417
United States,Oklahoma,2005,F_gases_AR5,3343.7522294338
United States,Oregon,2005,F_gases_AR5,3219.6933271602
United States,Pennsylvania,2005,F_gases_AR5,6779.9795205571
United States,Arkansas,2005,F_gases_AR5,2218.8264169458
United States,Rhode Island,2005,F_gases_AR5,709.12352859549
United States,South Carolina,2005,F_gases_AR5,3270.5412692583
United States,South Dakota,2005,F_gases_AR5,738.47493912307
United States,Tennessee,2005,F_gases_AR5,4891.6144642205
United States,Texas,2005,F_gases_AR5,20121.332623505
United States,Utah,2005,F_gases_AR5,1743.5698872765
United States,Vermont,2005,F_gases_AR5,312.36648474213
United States,Virginia,2005,F_gases_AR5,4781.148196847
United States,Washington,2005,F_gases_AR5,6941.6193418049
United States,West Virginia,2005,F_gases_AR5,1010.790688865
United States,California,2005,F_gases_AR5,26551.927504962
United States,Wisconsin,2005,F_gases_AR5,6036.2908549659
United States,Wyoming,2005,F_gases_AR5,402.75546187671
United States,Colorado,2005,F_gases_AR5,3468.6052180695
United States,Connecticut,2005,F_gases_AR5,1415.0272496328
United States,Delaware,2005,F_gases_AR5,670.48800235582
United States,District of Columbia,2005,F_gases_AR5,122.36839211457
United States,Alabama,2006,F_gases_AR5,3429.3467087638
United States,Florida,2006,F_gases_AR5,8826.119964401
United States,Georgia,2006,F_gases_AR5,6536.1416181948
United States,Hawaii,2006,F_gases_AR5,347.35129243033
United States,Idaho,2006,F_gases_AR5,867.85293690997
United States,Illinois,2006,F_gases_AR5,9283.9164669293
United States,Indiana,2006,F_gases_AR5,4878.9993589752
United States,Iowa,2006,F_gases_AR5,3533.93755973
United States,Kansas,2006,F_gases_AR5,2266.8850837523
United States,Kentucky,2006,F_gases_AR5,2649.3699024933
United States,Louisiana,2006,F_gases_AR5,3120.5495469662
United States,Alaska,2006,F_gases_AR5,264.76322389859
United States,Maine,2006,F_gases_AR5,625.55833377007
United States,Maryland,2006,F_gases_AR5,3586.5644970453
United States,Massachusetts,2006,F_gases_AR5,2332.5372070129
United States,Michigan,2006,F_gases_AR5,5637.8899237709
United States,Minnesota,2006,F_gases_AR5,3545.9692170679
United States,Mississippi,2006,F_gases_AR5,1813.941903127
United States,Missouri,2006,F_gases_AR5,3738.8001560381
United States,Montana,2006,F_gases_AR5,712.81676221783
United States,Nebraska,2006,F_gases_AR5,1475.6607785745
United States,Nevada,2006,F_gases_AR5,1391.6344219438
United States,Arizona,2006,F_gases_AR5,3319.4988273297
United States,New Hampshire,2006,F_gases_AR5,507.25836583644
United States,New Jersey,2006,F_gases_AR5,4247.8699742152
United States,New Mexico,2006,F_gases_AR5,1105.5177393685
United States,New York,2006,F_gases_AR5,5394.2533842407
United States,North Carolina,2006,F_gases_AR5,4865.7296970582
United States,North Dakota,2006,F_gases_AR5,874.01544228919
United States,Ohio,2006,F_gases_AR5,7631.992761488
United States,Oklahoma,2006,F_gases_AR5,2848.2913087673
United States,Oregon,2006,F_gases_AR5,2736.0684242233
United States,Pennsylvania,2006,F_gases_AR5,5775.3551749534
United States,Arkansas,2006,F_gases_AR5,1884.6676536526
United States,Rhode Island,2006,F_gases_AR5,604.04905769076
United States,South Carolina,2006,F_gases_AR5,2791.957646276
United States,South Dakota,2006,F_gases_AR5,629.05131915315
United States,Tennessee,2006,F_gases_AR5,4172.4734652304
United States,Texas,2006,F_gases_AR5,17149.347625256
United States,Utah,2006,F_gases_AR5,1485.2161928873
United States,Vermont,2006,F_gases_AR5,266.08154031551
United States,Virginia,2006,F_gases_AR5,4072.7009421129
United States,Washington,2006,F_gases_AR5,6060.017160685
United States,West Virginia,2006,F_gases_AR5,869.71833336614
United States,California,2006,F_gases_AR5,22830.613936683
United States,Wisconsin,2006,F_gases_AR5,5141.8626739284
United States,Wyoming,2006,F_gases_AR5,343.0771190293
United States,Colorado,2006,F_gases_AR5,2954.644189604
United States,Connecticut,2006,F_gases_AR5,1205.3554032263
United States,Delaware,2006,F_gases_AR5,571.13835556714
United States,District of Columbia,2006,F_gases_AR5,104.23643972771
United States,Alabama,2007,F_gases_AR5,3474.6031782821
United States,Florida,2007,F_gases_AR5,8934.6863443268
United States,Georgia,2007,F_gases_AR5,6616.5399401111
United States,Hawaii,2007,F_gases_AR5,351.62391420908
United States,Idaho,2007,F_gases_AR5,878.52802993481
United States,Illinois,2007,F_gases_AR5,9398.1140085913
United States,Indiana,2007,F_gases_AR5,4939.0138727367
United States,Iowa,2007,F_gases_AR5,3476.8311334977
United States,Kansas,2007,F_gases_AR5,2294.7690812782
United States,Kentucky,2007,F_gases_AR5,2811.5519430257
United States,Louisiana,2007,F_gases_AR5,3158.9341110849
United States,Alaska,2007,F_gases_AR5,268.01996467167
United States,Maine,2007,F_gases_AR5,633.25306305132
United States,Maryland,2007,F_gases_AR5,3882.658715581
United States,Massachusetts,2007,F_gases_AR5,2361.2287636232
United States,Michigan,2007,F_gases_AR5,5707.2392303646
United States,Minnesota,2007,F_gases_AR5,3589.5866891597
United States,Mississippi,2007,F_gases_AR5,1836.254437583
United States,Missouri,2007,F_gases_AR5,3784.7895601981
United States,Montana,2007,F_gases_AR5,662.33250466342
United States,Nebraska,2007,F_gases_AR5,1493.8122595621
United States,Nevada,2007,F_gases_AR5,1408.7523301504
United States,Arizona,2007,F_gases_AR5,3360.3305826542
United States,New Hampshire,2007,F_gases_AR5,513.4979370963
United States,New Jersey,2007,F_gases_AR5,4300.1212315465
United States,New Mexico,2007,F_gases_AR5,1119.116246911
United States,New York,2007,F_gases_AR5,5479.5229070346
United States,North Carolina,2007,F_gases_AR5,4963.2017378017
United States,North Dakota,2007,F_gases_AR5,884.76633769412
United States,Ohio,2007,F_gases_AR5,7725.8706862247
United States,Oklahoma,2007,F_gases_AR5,2883.3269391025
United States,Oregon,2007,F_gases_AR5,2776.6659646474
United States,Pennsylvania,2007,F_gases_AR5,5846.3953836362
United States,Arkansas,2007,F_gases_AR5,1910.9236774669
United States,Rhode Island,2007,F_gases_AR5,611.47921043689
United States,South Carolina,2007,F_gases_AR5,2849.4515716744
United States,South Dakota,2007,F_gases_AR5,636.78901417469
United States,Tennessee,2007,F_gases_AR5,4300.0156343113
United States,Texas,2007,F_gases_AR5,17396.757708853
United States,Utah,2007,F_gases_AR5,1503.4852109971
United States,Vermont,2007,F_gases_AR5,269.35449714294
United States,Virginia,2007,F_gases_AR5,4122.7975190447
United States,Washington,2007,F_gases_AR5,6547.8486537202
United States,West Virginia,2007,F_gases_AR5,969.36891801959
United States,California,2007,F_gases_AR5,22951.994090912
United States,Wisconsin,2007,F_gases_AR5,5205.1105584842
United States,Wyoming,2007,F_gases_AR5,347.29716600336
United States,Colorado,2007,F_gases_AR5,2990.9880218801
United States,Connecticut,2007,F_gases_AR5,1220.1819717729
United States,Delaware,2007,F_gases_AR5,578.16368764407
United States,District of Columbia,2007,F_gases_AR5,105.51860821887
United States,Alabama,2008,F_gases_AR5,3481.8431789042
United States,Florida,2008,F_gases_AR5,8891.5072763891
United States,Georgia,2008,F_gases_AR5,6667.2002135835
United States,Hawaii,2008,F_gases_AR5,338.63979675185
United States,Idaho,2008,F_gases_AR5,874.87058490278
United States,Illinois,2008,F_gases_AR5,9303.1291514302
United States,Indiana,2008,F_gases_AR5,4931.3436357132
United States,Iowa,2008,F_gases_AR5,3320.6124392278
United States,Kansas,2008,F_gases_AR5,2272.6638282877
United States,Kentucky,2008,F_gases_AR5,2731.0983217393
United States,Louisiana,2008,F_gases_AR5,3125.3413113523
United States,Alaska,2008,F_gases_AR5,260.21380713569
United States,Maine,2008,F_gases_AR5,622.43652303353
United States,Maryland,2008,F_gases_AR5,3402.8749262275
United States,Massachusetts,2008,F_gases_AR5,2282.1169994976
United States,Michigan,2008,F_gases_AR5,5599.6242899831
United States,Minnesota,2008,F_gases_AR5,3553.491846953
United States,Mississippi,2008,F_gases_AR5,1857.9189038758
United States,Missouri,2008,F_gases_AR5,3742.3931155724
United States,Montana,2008,F_gases_AR5,719.86529852438
United States,Nebraska,2008,F_gases_AR5,1485.4224211773
United States,Nevada,2008,F_gases_AR5,1482.1971041607
United States,Arizona,2008,F_gases_AR5,3430.7503410575
United States,New Hampshire,2008,F_gases_AR5,507.59932439713
United States,New Jersey,2008,F_gases_AR5,4210.076477817
United States,New Mexico,2008,F_gases_AR5,1105.2378659301
United States,New York,2008,F_gases_AR5,5301.345078783
United States,North Carolina,2008,F_gases_AR5,4922.9041598475
United States,North Dakota,2008,F_gases_AR5,889.20061379658
United States,Ohio,2008,F_gases_AR5,7668.6811712406
United States,Oklahoma,2008,F_gases_AR5,2898.0053251637
United States,Oregon,2008,F_gases_AR5,2797.3848855376
United States,Pennsylvania,2008,F_gases_AR5,5782.6402601158
United States,Arkansas,2008,F_gases_AR5,1914.1885708653
United States,Rhode Island,2008,F_gases_AR5,588.84597840856
United States,South Carolina,2008,F_gases_AR5,2840.855029281
United States,South Dakota,2008,F_gases_AR5,651.63565403623
United States,Tennessee,2008,F_gases_AR5,4287.5884906375
United States,Texas,2008,F_gases_AR5,17487.572416699
United States,Utah,2008,F_gases_AR5,1509.1329294383
United States,Vermont,2008,F_gases_AR5,265.21314055229
United States,Virginia,2008,F_gases_AR5,4113.087601443
United States,Washington,2008,F_gases_AR5,5538.0445892087
United States,West Virginia,2008,F_gases_AR5,952.4917360832
United States,California,2008,F_gases_AR5,22315.735116393
United States,Wisconsin,2008,F_gases_AR5,5197.5985972279
United States,Wyoming,2008,F_gases_AR5,351.95794864999
United States,Colorado,2008,F_gases_AR5,3001.5428079757
United States,Connecticut,2008,F_gases_AR5,1182.4770599691
United States,Delaware,2008,F_gases_AR5,573.70418984862
United States,District of Columbia,2008,F_gases_AR5,101.04567025889
United States,Alabama,2009,F_gases_AR5,3386.7264942811
United States,Florida,2009,F_gases_AR5,8675.2471419443
United States,Georgia,2009,F_gases_AR5,6505.0398992813
United States,Hawaii,2009,F_gases_AR5,330.40336554874
United States,Idaho,2009,F_gases_AR5,853.59189452648
United States,Illinois,2009,F_gases_AR5,9076.8575083323
United States,Indiana,2009,F_gases_AR5,4811.4029997218
United States,Iowa,2009,F_gases_AR5,3013.6083977471
United States,Kansas,2009,F_gases_AR5,2217.3878700305
United States,Kentucky,2009,F_gases_AR5,2534.1807525954
United States,Louisiana,2009,F_gases_AR5,3049.3264455743
United States,Alaska,2009,F_gases_AR5,253.88486074153
United States,Maine,2009,F_gases_AR5,607.2975593044
United States,Maryland,2009,F_gases_AR5,3072.9095808067
United States,Massachusetts,2009,F_gases_AR5,2226.6111202592
United States,Michigan,2009,F_gases_AR5,5463.4296646907
United States,Minnesota,2009,F_gases_AR5,3467.063460777
United States,Mississippi,2009,F_gases_AR5,1812.7304133927
United States,Missouri,2009,F_gases_AR5,3651.3702537379
United States,Montana,2009,F_gases_AR5,635.61738206472
United States,Nebraska,2009,F_gases_AR5,1449.2938276188
United States,Nevada,2009,F_gases_AR5,1446.1469570872
United States,Arizona,2009,F_gases_AR5,3347.3072861354
United States,New Hampshire,2009,F_gases_AR5,495.25344256563
United States,New Jersey,2009,F_gases_AR5,4107.678574198
United States,New Mexico,2009,F_gases_AR5,1078.3561593702
United States,New York,2009,F_gases_AR5,5146.535212806
United States,North Carolina,2009,F_gases_AR5,4775.1516386473
United States,North Dakota,2009,F_gases_AR5,867.57338701596
United States,Ohio,2009,F_gases_AR5,7482.1627363392
United States,Oklahoma,2009,F_gases_AR5,2827.5197481114
United States,Oregon,2009,F_gases_AR5,2550.7141345704
United States,Pennsylvania,2009,F_gases_AR5,5641.9943019868
United States,Arkansas,2009,F_gases_AR5,1857.200539322
United States,Rhode Island,2009,F_gases_AR5,574.52400728494
United States,South Carolina,2009,F_gases_AR5,2754.5181437883
United States,South Dakota,2009,F_gases_AR5,635.78650610547
United States,Tennessee,2009,F_gases_AR5,4082.2610417471
